Time - Dev1/ai10	Amplitude - Dev1/ai10
0.5332	-0.436569
0.5333	-0.423742
0.5334	-0.411407
0.5335	-0.398908
0.5336	-0.385587
0.5337	-0.373417
0.5338	-0.361247
0.5339	-0.348255
0.534	-0.335592
0.5341	-0.323257
0.5342	-0.3101
0.5343	-0.297602
0.5344	-0.285267
0.5345	-0.27211
0.5346	-0.259118
0.5347	-0.246948
0.5348	-0.233627
0.5349	-0.220141
0.535	-0.208136
0.5351	-0.194157
0.5352	-0.180836
0.5353	-0.168172
0.5354	-0.154522
0.5355	-0.140708
0.5356	-0.127715
0.5357	-0.113901
0.5358	-0.0997574
0.5359	-0.0866007
0.536	-0.0734439
0.5361	-0.0588071
0.5362	-0.0453215
0.5363	-0.0318358
0.5364	-0.0180213
0.5365	-0.00453564
0.5366	0.00862108
0.5367	0.0232579
0.5368	0.0367436
0.5369	0.0500647
0.537	0.0638793
0.5371	0.0776938
0.5372	0.0906861
0.5373	0.10483
0.5374	0.118809
0.5375	0.131636
0.5376	0.14578
0.5377	0.159594
0.5378	0.172422
0.5379	0.185579
0.538	0.199065
0.5381	0.212057
0.5382	0.225049
0.5383	0.238699
0.5384	0.251034
0.5385	0.264026
0.5386	0.277347
0.5387	0.29001
0.5388	0.302674
0.5389	0.315995
0.539	0.328658
0.5391	0.340828
0.5392	0.354149
0.5393	0.366484
0.5394	0.378654
0.5395	0.391646
0.5396	0.404474
0.5397	0.416315
0.5398	0.429472
0.5399	0.441806
0.54	0.453811
0.5401	0.466804
0.5402	0.479138
0.5403	0.491144
0.5404	0.503807
0.5405	0.516141
0.5406	0.527653
0.5407	0.539495
0.5408	0.551336
0.5409	0.562848
0.541	0.573702
0.5411	0.585543
0.5412	0.596891
0.5413	0.607909
0.5414	0.619751
0.5415	0.630934
0.5416	0.641295
0.5417	0.652971
0.5418	0.664319
0.5419	0.674186
0.542	0.685699
0.5421	0.696882
0.5422	0.706585
0.5423	0.717768
0.5424	0.728129
0.5425	0.738161
0.5426	0.748686
0.5427	0.758883
0.5428	0.768092
0.5429	0.777796
0.543	0.787828
0.5431	0.796873
0.5432	0.805918
0.5433	0.815786
0.5434	0.824666
0.5435	0.833547
0.5436	0.842757
0.5437	0.851144
0.5438	0.859367
0.5439	0.868412
0.544	0.876306
0.5441	0.884201
0.5442	0.892423
0.5443	0.900646
0.5444	0.907554
0.5445	0.915612
0.5446	0.922848
0.5447	0.929756
0.5448	0.936827
0.5449	0.944557
0.545	0.950477
0.5451	0.957714
0.5452	0.964456
0.5453	0.970213
0.5454	0.976791
0.5455	0.983534
0.5456	0.988632
0.5457	0.994224
0.5458	1.00047
0.5459	1.00557
0.546	1.01116
0.5461	1.01675
0.5462	1.02136
0.5463	1.02613
0.5464	1.03106
0.5465	1.036
0.5466	1.03994
0.5467	1.04471
0.5468	1.04899
0.5469	1.05244
0.547	1.05639
0.5471	1.06034
0.5472	1.0633
0.5473	1.06675
0.5474	1.07037
0.5475	1.07251
0.5476	1.07547
0.5477	1.07859
0.5478	1.08056
0.5479	1.08254
0.548	1.0855
0.5481	1.08747
0.5482	1.08961
0.5483	1.09175
0.5484	1.09356
0.5485	1.09504
0.5486	1.09717
0.5487	1.09882
0.5488	1.09981
0.5489	1.10211
0.549	1.10342
0.5491	1.10441
0.5492	1.10375
0.5493	1.10244
0.5494	1.10014
0.5495	1.09915
0.5496	1.09767
0.5497	1.09553
0.5498	1.09339
0.5499	1.09224
0.55	1.08961
0.5501	1.0878
0.5502	1.08566
0.5503	1.08303
0.5504	1.08089
0.5505	1.07892
0.5506	1.07563
0.5507	1.073
0.5508	1.07037
0.5509	1.06691
0.551	1.0633
0.5511	1.06083
0.5512	1.05688
0.5513	1.05294
0.5514	1.04948
0.5515	1.04504
0.5516	1.04044
0.5517	1.03633
0.5518	1.03156
0.5519	1.02629
0.552	1.02185
0.5521	1.01675
0.5522	1.01083
0.5523	1.00574
0.5524	1.0008
0.5525	0.994224
0.5526	0.988796
0.5527	0.98304
0.5528	0.976298
0.5529	0.97087
0.553	0.964292
0.5531	0.957385
0.5532	0.950642
0.5533	0.944557
0.5534	0.936992
0.5535	0.92992
0.5536	0.922848
0.5537	0.914954
0.5538	0.907389
0.5539	0.899824
0.554	0.89193
0.5541	0.883543
0.5542	0.875813
0.5543	0.86759
0.5544	0.858709
0.5545	0.850322
0.5546	0.841935
0.5547	0.83256
0.5548	0.824009
0.5549	0.814799
0.555	0.80526
0.5551	0.796051
0.5552	0.787334
0.5553	0.776809
0.5554	0.767764
0.5555	0.757896
0.5556	0.747535
0.5557	0.737832
0.5558	0.7278
0.5559	0.716617
0.556	0.705927
0.5561	0.695731
0.5562	0.685041
0.5563	0.673529
0.5564	0.663003
0.5565	0.651984
0.5566	0.640472
0.5567	0.629783
0.5568	0.618435
0.5569	0.606429
0.557	0.595575
0.5571	0.584721
0.5572	0.572715
0.5573	0.561368
0.5574	0.549855
0.5575	0.53785
0.5576	0.526173
0.5577	0.514497
0.5578	0.501998
0.5579	0.489992
0.558	0.477822
0.5581	0.465324
0.5582	0.452496
0.5583	0.440326
0.5584	0.427662
0.5585	0.414999
0.5586	0.402829
0.5587	0.39033
0.5588	0.377009
0.5589	0.365004
0.559	0.352011
0.5591	0.33869
0.5592	0.327178
0.5593	0.314679
0.5594	0.300865
0.5595	0.288366
0.5596	0.275702
0.5597	0.262052
0.5598	0.249553
0.5599	0.23689
0.56	0.223404
0.5601	0.210577
0.5602	0.197913
0.5603	0.18377
0.5604	0.170449
0.5605	0.157621
0.5606	0.144135
0.5607	0.130485
0.5608	0.117164
0.5609	0.103349
0.561	0.0893704
0.5611	0.0765426
0.5612	0.0623992
0.5613	0.0484201
0.5614	0.035099
0.5615	0.02112
0.5616	0.00746987
0.5617	-0.00585131
0.5618	-0.0198303
0.5619	-0.0334804
0.562	-0.0474594
0.5621	-0.0606161
0.5622	-0.0750885
0.5623	-0.0882452
0.5624	-0.101566
0.5625	-0.115545
0.5626	-0.12936
0.5627	-0.142517
0.5628	-0.156825
0.5629	-0.170146
0.563	-0.182809
0.5631	-0.196459
0.5632	-0.209451
0.5633	-0.222115
0.5634	-0.235272
0.5635	-0.248593
0.5636	-0.260927
0.5637	-0.274248
0.5638	-0.287076
0.5639	-0.299246
0.564	-0.312567
0.5641	-0.325395
0.5642	-0.33773
0.5643	-0.350557
0.5644	-0.363385
0.5645	-0.375226
0.5646	-0.387889
0.5647	-0.401211
0.5648	-0.413381
0.5649	-0.425386
0.565	-0.438707
0.5651	-0.450713
0.5652	-0.462718
0.5653	-0.47604
0.5654	-0.487058
0.5655	-0.499393
0.5656	-0.512056
0.5657	-0.523568
0.5658	-0.534258
0.5659	-0.546428
0.566	-0.55794
0.5661	-0.568959
0.5662	-0.580307
0.5663	-0.591819
0.5664	-0.602509
0.5665	-0.613692
0.5666	-0.625039
0.5667	-0.635565
0.5668	-0.646584
0.5669	-0.65826
0.567	-0.668621
0.5671	-0.679311
0.5672	-0.69033
0.5673	-0.700197
0.5674	-0.710229
0.5675	-0.721083
0.5676	-0.730622
0.5677	-0.740325
0.5678	-0.750686
0.5679	-0.759567
0.568	-0.768283
0.5681	-0.778315
0.5682	-0.78736
0.5683	-0.796241
0.5684	-0.804958
0.5685	-0.813838
0.5686	-0.822061
0.5687	-0.830778
0.5688	-0.839494
0.5689	-0.84673
0.569	-0.855118
0.5691	-0.863176
0.5692	-0.870412
0.5693	-0.878306
0.5694	-0.885871
0.5695	-0.893108
0.5696	-0.89985
0.5697	-0.907416
0.5698	-0.91383
0.5699	-0.920079
0.57	-0.92748
0.5701	-0.933565
0.5702	-0.93965
0.5703	-0.946392
0.5704	-0.952148
0.5705	-0.957576
0.5706	-0.963825
0.5707	-0.969088
0.5708	-0.974022
0.5709	-0.979778
0.571	-0.984876
0.5711	-0.989152
0.5712	-0.994579
0.5713	-0.999513
0.5714	-1.00346
0.5715	-1.00823
0.5716	-1.013
0.5717	-1.01645
0.5718	-1.02073
0.5719	-1.02435
0.572	-1.02764
0.5721	-1.03076
0.5722	-1.03487
0.5723	-1.0375
0.5724	-1.04013
0.5725	-1.04342
0.5726	-1.04605
0.5727	-1.04819
0.5728	-1.05148
0.5729	-1.05329
0.573	-1.0551
0.5731	-1.05773
0.5732	-1.05987
0.5733	-1.06102
0.5734	-1.06349
0.5735	-1.06513
0.5736	-1.06628
0.5737	-1.06826
0.5738	-1.07007
0.5739	-1.07072
0.574	-1.07319
0.5741	-1.07451
0.5742	-1.0722
0.5743	-1.07138
0.5744	-1.07023
0.5745	-1.06842
0.5746	-1.06678
0.5747	-1.06546
0.5748	-1.06332
0.5749	-1.06135
0.575	-1.06003
0.5751	-1.0579
0.5752	-1.05526
0.5753	-1.05395
0.5754	-1.05115
0.5755	-1.04852
0.5756	-1.04655
0.5757	-1.04392
0.5758	-1.04046
0.5759	-1.03833
0.576	-1.03487
0.5761	-1.03109
0.5762	-1.02813
0.5763	-1.02484
0.5764	-1.02007
0.5765	-1.01678
0.5766	-1.01316
0.5767	-1.0079
0.5768	-1.00412
0.5769	-0.999513
0.577	-0.994579
0.5771	-0.989481
0.5772	-0.984711
0.5773	-0.979449
0.5774	-0.973528
0.5775	-0.969088
0.5776	-0.963167
0.5777	-0.957247
0.5778	-0.952148
0.5779	-0.945899
0.578	-0.938992
0.5781	-0.933565
0.5782	-0.92748
0.5783	-0.920408
0.5784	-0.91383
0.5785	-0.906922
0.5786	-0.89985
0.5787	-0.892285
0.5788	-0.885378
0.5789	-0.877155
0.579	-0.870083
0.5791	-0.862518
0.5792	-0.853966
0.5793	-0.846401
0.5794	-0.838672
0.5795	-0.829955
0.5796	-0.821404
0.5797	-0.813345
0.5798	-0.8043
0.5799	-0.795255
0.58	-0.786867
0.5801	-0.777822
0.5802	-0.76779
0.5803	-0.759238
0.5804	-0.74937
0.5805	-0.738845
0.5806	-0.729964
0.5807	-0.719932
0.5808	-0.709242
0.5809	-0.699375
0.581	-0.688849
0.5811	-0.677666
0.5812	-0.667799
0.5813	-0.656944
0.5814	-0.645432
0.5815	-0.634742
0.5816	-0.623888
0.5817	-0.612541
0.5818	-0.601686
0.5819	-0.591161
0.582	-0.57932
0.5821	-0.568137
0.5822	-0.557282
0.5823	-0.545441
0.5824	-0.533765
0.5825	-0.522417
0.5826	-0.51074
0.5827	-0.498406
0.5828	-0.487058
0.5829	-0.474724
0.583	-0.461567
0.5831	-0.450055
0.5832	-0.437392
0.5833	-0.424564
0.5834	-0.412558
0.5835	-0.400224
0.5836	-0.386903
0.5837	-0.374733
0.5838	-0.362234
0.5839	-0.348584
0.584	-0.336578
0.5841	-0.324408
0.5842	-0.310923
0.5843	-0.298588
0.5844	-0.285925
0.5845	-0.272439
0.5846	-0.259776
0.5847	-0.247442
0.5848	-0.234449
0.5849	-0.221457
0.585	-0.209123
0.5851	-0.195472
0.5852	-0.181987
0.5853	-0.169324
0.5854	-0.155673
0.5855	-0.141694
0.5856	-0.129031
0.5857	-0.114888
0.5858	-0.10058
0.5859	-0.0879163
0.586	-0.0742662
0.5861	-0.0604517
0.5862	-0.0468016
0.5863	-0.033316
0.5864	-0.0188436
0.5865	-0.00552239
0.5866	0.00779878
0.5867	0.0221067
0.5868	0.0355923
0.5869	0.0492424
0.587	0.063057
0.5871	0.0767071
0.5872	0.0896993
0.5873	0.103678
0.5874	0.117822
0.5875	0.130485
0.5876	0.144464
0.5877	0.158608
0.5878	0.171271
0.5879	0.184757
0.588	0.198242
0.5881	0.210906
0.5882	0.224227
0.5883	0.237548
0.5884	0.250047
0.5885	0.26271
0.5886	0.27636
0.5887	0.28853
0.5888	0.301687
0.5889	0.314844
0.589	0.327343
0.5891	0.340006
0.5892	0.353491
0.5893	0.365333
0.5894	0.377338
0.5895	0.390495
0.5896	0.403487
0.5897	0.415657
0.5898	0.428485
0.5899	0.441477
0.59	0.452989
0.5901	0.466146
0.5902	0.47848
0.5903	0.489992
0.5904	0.50282
0.5905	0.51499
0.5906	0.526502
0.5907	0.538343
0.5908	0.550678
0.5909	0.561532
0.591	0.57288
0.5911	0.584885
0.5912	0.596233
0.5913	0.607252
0.5914	0.618928
0.5915	0.629783
0.5916	0.640143
0.5917	0.65182
0.5918	0.663332
0.5919	0.673857
0.592	0.684876
0.5921	0.695566
0.5922	0.706256
0.5923	0.716781
0.5924	0.727636
0.5925	0.737668
0.5926	0.748193
0.5927	0.75806
0.5928	0.766777
0.5929	0.777138
0.593	0.78717
0.5931	0.796051
0.5932	0.80526
0.5933	0.815128
0.5934	0.824009
0.5935	0.832889
0.5936	0.84177
0.5937	0.850322
0.5938	0.85838
0.5939	0.867426
0.594	0.875649
0.5941	0.883543
0.5942	0.891766
0.5943	0.899331
0.5944	0.907225
0.5945	0.914954
0.5946	0.922519
0.5947	0.929098
0.5948	0.936827
0.5949	0.943735
0.595	0.94982
0.5951	0.957056
0.5952	0.963634
0.5953	0.969555
0.5954	0.976298
0.5955	0.982876
0.5956	0.987974
0.5957	0.994059
0.5958	1.00014
0.5959	1.00508
0.596	1.01034
0.5961	1.01643
0.5962	1.02119
0.5963	1.02596
0.5964	1.03106
0.5965	1.03567
0.5966	1.04011
0.5967	1.04455
0.5968	1.04866
0.5969	1.05261
0.597	1.05639
0.5971	1.06001
0.5972	1.06297
0.5973	1.06675
0.5974	1.07004
0.5975	1.07234
0.5976	1.07547
0.5977	1.0781
0.5978	1.08024
0.5979	1.0827
0.598	1.08517
0.5981	1.08714
0.5982	1.08912
0.5983	1.09158
0.5984	1.09306
0.5985	1.09487
0.5986	1.09734
0.5987	1.09866
0.5988	1.09981
0.5989	1.10178
0.599	1.10326
0.5991	1.10458
0.5992	1.10392
0.5993	1.10227
0.5994	1.10014
0.5995	1.09915
0.5996	1.09767
0.5997	1.09504
0.5998	1.09389
0.5999	1.09241
0.6	1.08977
0.6001	1.0878
0.6002	1.08632
0.6003	1.0832
0.6004	1.08089
0.6005	1.07892
0.6006	1.0758
0.6007	1.07333
0.6008	1.07086
0.6009	1.06724
0.601	1.06412
0.6011	1.06066
0.6012	1.05721
0.6013	1.0531
0.6014	1.04932
0.6015	1.0457
0.6016	1.04077
0.6017	1.03649
0.6018	1.03205
0.6019	1.02662
0.602	1.02218
0.6021	1.01741
0.6022	1.01149
0.6023	1.00623
0.6024	1.0013
0.6025	0.994717
0.6026	0.989125
0.6027	0.983369
0.6028	0.976626
0.6029	0.970706
0.603	0.964785
0.6031	0.957714
0.6032	0.951135
0.6033	0.944557
0.6034	0.937321
0.6035	0.930085
0.6036	0.923835
0.6037	0.915448
0.6038	0.907883
0.6039	0.900811
0.604	0.892752
0.6041	0.884694
0.6042	0.876635
0.6043	0.868084
0.6044	0.859038
0.6045	0.851144
0.6046	0.842592
0.6047	0.833383
0.6048	0.824831
0.6049	0.816279
0.605	0.805754
0.6051	0.797037
0.6052	0.787992
0.6053	0.77796
0.6054	0.768257
0.6055	0.759047
0.6056	0.748357
0.6057	0.73849
0.6058	0.728458
0.6059	0.71711
0.606	0.707078
0.6061	0.696553
0.6062	0.685699
0.6063	0.674186
0.6064	0.66399
0.6065	0.652807
0.6066	0.64113
0.6067	0.63044
0.6068	0.618928
0.6069	0.607745
0.607	0.596397
0.6071	0.585214
0.6072	0.573538
0.6073	0.56219
0.6074	0.551007
0.6075	0.538508
0.6076	0.526996
0.6077	0.515484
0.6078	0.502656
0.6079	0.490815
0.608	0.478809
0.6081	0.466146
0.6082	0.453647
0.6083	0.441641
0.6084	0.428485
0.6085	0.415986
0.6086	0.403816
0.6087	0.390659
0.6088	0.377667
0.6089	0.366155
0.609	0.352669
0.6091	0.340335
0.6092	0.328165
0.6093	0.315008
0.6094	0.302016
0.6095	0.289352
0.6096	0.27636
0.6097	0.263039
0.6098	0.25054
0.6099	0.237877
0.61	0.224391
0.6101	0.211563
0.6102	0.198571
0.6103	0.184592
0.6104	0.1716
0.6105	0.158772
0.6106	0.145122
0.6107	0.131143
0.6108	0.117822
0.6109	0.104172
0.611	0.0906861
0.6111	0.0772005
0.6112	0.0632214
0.6113	0.0495714
0.6114	0.0360857
0.6115	0.0222712
0.6116	0.00829216
0.6117	-0.0047001
0.6118	-0.0188436
0.6119	-0.0326581
0.612	-0.0461438
0.6121	-0.0596294
0.6122	-0.0737729
0.6123	-0.0867651
0.6124	-0.100415
0.6125	-0.114888
0.6126	-0.128044
0.6127	-0.141694
0.6128	-0.155838
0.6129	-0.168666
0.613	-0.181493
0.6131	-0.195472
0.6132	-0.208465
0.6133	-0.220964
0.6134	-0.234614
0.6135	-0.247442
0.6136	-0.25994
0.6137	-0.273097
0.6138	-0.286254
0.6139	-0.298588
0.614	-0.311581
0.6141	-0.324573
0.6142	-0.336743
0.6143	-0.349242
0.6144	-0.362563
0.6145	-0.374075
0.6146	-0.386903
0.6147	-0.399895
0.6148	-0.412229
0.6149	-0.424728
0.615	-0.437556
0.6151	-0.449891
0.6152	-0.461896
0.6153	-0.474888
0.6154	-0.486729
0.6155	-0.498406
0.6156	-0.511069
0.6157	-0.522088
0.6158	-0.533765
0.6159	-0.545606
0.616	-0.557118
0.6161	-0.568137
0.6162	-0.579813
0.6163	-0.591161
0.6164	-0.601193
0.6165	-0.613198
0.6166	-0.624546
0.6167	-0.634742
0.6168	-0.645761
0.6169	-0.657109
0.617	-0.66747
0.6171	-0.678324
0.6172	-0.689178
0.6173	-0.699046
0.6174	-0.709407
0.6175	-0.720426
0.6176	-0.729471
0.6177	-0.739503
0.6178	-0.749864
0.6179	-0.75858
0.618	-0.767954
0.6181	-0.777493
0.6182	-0.786538
0.6183	-0.795255
0.6184	-0.804464
0.6185	-0.813345
0.6186	-0.821404
0.6187	-0.83012
0.6188	-0.838343
0.6189	-0.846237
0.619	-0.854789
0.6191	-0.862189
0.6192	-0.869426
0.6193	-0.877649
0.6194	-0.885049
0.6195	-0.892614
0.6196	-0.899522
0.6197	-0.906758
0.6198	-0.913336
0.6199	-0.91975
0.62	-0.926822
0.6201	-0.933236
0.6202	-0.939156
0.6203	-0.945735
0.6204	-0.951326
0.6205	-0.957082
0.6206	-0.963167
0.6207	-0.968265
0.6208	-0.973693
0.6209	-0.979284
0.621	-0.984382
0.6211	-0.989152
0.6212	-0.994086
0.6213	-0.99869
0.6214	-1.0033
0.6215	-1.0079
0.6216	-1.0125
0.6217	-1.01629
0.6218	-1.02023
0.6219	-1.02385
0.622	-1.02698
0.6221	-1.03076
0.6222	-1.03487
0.6223	-1.03701
0.6224	-1.0403
0.6225	-1.04309
0.6226	-1.04573
0.6227	-1.0477
0.6228	-1.05148
0.6229	-1.05296
0.623	-1.05461
0.6231	-1.05757
0.6232	-1.05954
0.6233	-1.06086
0.6234	-1.06349
0.6235	-1.0648
0.6236	-1.06612
0.6237	-1.06809
0.6238	-1.0699
0.6239	-1.07072
0.624	-1.0727
0.6241	-1.07434
0.6242	-1.0727
0.6243	-1.07155
0.6244	-1.07039
0.6245	-1.06826
0.6246	-1.06678
0.6247	-1.06513
0.6248	-1.06349
0.6249	-1.06118
0.625	-1.0602
0.6251	-1.05757
0.6252	-1.05559
0.6253	-1.05395
0.6254	-1.05148
0.6255	-1.04885
0.6256	-1.04671
0.6257	-1.04392
0.6258	-1.04079
0.6259	-1.03833
0.626	-1.0352
0.6261	-1.03109
0.6262	-1.02813
0.6263	-1.02467
0.6264	-1.02056
0.6265	-1.01711
0.6266	-1.01316
0.6267	-1.00806
0.6268	-1.00428
0.6269	-1.00034
0.627	-0.994579
0.6271	-0.990303
0.6272	-0.985534
0.6273	-0.979613
0.6274	-0.974844
0.6275	-0.969581
0.6276	-0.963332
0.6277	-0.95774
0.6278	-0.952806
0.6279	-0.946063
0.628	-0.93965
0.6281	-0.934387
0.6282	-0.927644
0.6283	-0.920572
0.6284	-0.914487
0.6285	-0.907745
0.6286	-0.900179
0.6287	-0.893108
0.6288	-0.8862
0.6289	-0.877977
0.629	-0.870741
0.6291	-0.863176
0.6292	-0.854624
0.6293	-0.847059
0.6294	-0.838672
0.6295	-0.83012
0.6296	-0.821897
0.6297	-0.813838
0.6298	-0.804958
0.6299	-0.795912
0.63	-0.78736
0.6301	-0.777822
0.6302	-0.768777
0.6303	-0.760225
0.6304	-0.750028
0.6305	-0.740325
0.6306	-0.730787
0.6307	-0.720755
0.6308	-0.710394
0.6309	-0.700526
0.631	-0.689836
0.6311	-0.678817
0.6312	-0.668621
0.6313	-0.658096
0.6314	-0.646255
0.6315	-0.635894
0.6316	-0.625204
0.6317	-0.613363
0.6318	-0.602673
0.6319	-0.59149
0.632	-0.579978
0.6321	-0.568959
0.6322	-0.558105
0.6323	-0.545935
0.6324	-0.534422
0.6325	-0.523075
0.6326	-0.511234
0.6327	-0.499228
0.6328	-0.487716
0.6329	-0.475217
0.633	-0.462718
0.6331	-0.451206
0.6332	-0.437885
0.6333	-0.425222
0.6334	-0.413545
0.6335	-0.400717
0.6336	-0.388218
0.6337	-0.375555
0.6338	-0.363385
0.6339	-0.350064
0.634	-0.33773
0.6341	-0.325066
0.6342	-0.312238
0.6343	-0.299575
0.6344	-0.286912
0.6345	-0.273919
0.6346	-0.261421
0.6347	-0.248593
0.6348	-0.235107
0.6349	-0.222444
0.635	-0.209451
0.6351	-0.196295
0.6352	-0.182974
0.6353	-0.17031
0.6354	-0.156496
0.6355	-0.142352
0.6356	-0.129853
0.6357	-0.116203
0.6358	-0.102224
0.6359	-0.0887386
0.636	-0.0754174
0.6361	-0.0609451
0.6362	-0.0477883
0.6363	-0.0341382
0.6364	-0.0198303
0.6365	-0.0066736
0.6366	0.00648311
0.6367	0.0212844
0.6368	0.0349345
0.6369	0.0480912
0.637	0.0623992
0.6371	0.0753914
0.6372	0.0893704
0.6373	0.103185
0.6374	0.116506
0.6375	0.129992
0.6376	0.143477
0.6377	0.157292
0.6378	0.17012
0.6379	0.183934
0.638	0.197091
0.6381	0.209919
0.6382	0.22324
0.6383	0.236397
0.6384	0.24906
0.6385	0.262217
0.6386	0.27488
0.6387	0.287872
0.6388	0.300371
0.6389	0.314021
0.639	0.32652
0.6391	0.339019
0.6392	0.352176
0.6393	0.364675
0.6394	0.377174
0.6395	0.389672
0.6396	0.402171
0.6397	0.414506
0.6398	0.427827
0.6399	0.439997
0.64	0.452167
0.6401	0.465159
0.6402	0.477822
0.6403	0.489335
0.6404	0.501998
0.6405	0.514168
0.6406	0.525351
0.6407	0.537521
0.6408	0.549527
0.6409	0.560545
0.641	0.572222
0.6411	0.584063
0.6412	0.594917
0.6413	0.606265
0.6414	0.617777
0.6415	0.629125
0.6416	0.639979
0.6417	0.651327
0.6418	0.662181
0.6419	0.672542
0.642	0.684054
0.6421	0.695237
0.6422	0.705763
0.6423	0.715959
0.6424	0.726813
0.6425	0.736845
0.6426	0.747371
0.6427	0.757074
0.6428	0.766119
0.6429	0.776809
0.643	0.786512
0.6431	0.794899
0.6432	0.804273
0.6433	0.814634
0.6434	0.823022
0.6435	0.832067
0.6436	0.841606
0.6437	0.849829
0.6438	0.857723
0.6439	0.866768
0.644	0.874826
0.6441	0.882556
0.6442	0.891437
0.6443	0.898837
0.6444	0.906402
0.6445	0.914297
0.6446	0.922191
0.6447	0.928933
0.6448	0.936005
0.6449	0.94357
0.645	0.94982
0.6451	0.956891
0.6452	0.96347
0.6453	0.96939
0.6454	0.97564
0.6455	0.982218
0.6456	0.987481
0.6457	0.993895
0.6458	0.999651
0.6459	1.00442
0.646	1.01001
0.6461	1.0156
0.6462	1.02054
0.6463	1.02547
0.6464	1.0304
0.6465	1.03534
0.6466	1.03929
0.6467	1.04405
0.6468	1.0485
0.6469	1.05195
0.647	1.05622
0.6471	1.05984
0.6472	1.0628
0.6473	1.06642
0.6474	1.06971
0.6475	1.07218
0.6476	1.0753
0.6477	1.07793
0.6478	1.08007
0.6479	1.08237
0.648	1.0855
0.6481	1.08665
0.6482	1.08895
0.6483	1.09142
0.6484	1.09273
0.6485	1.09471
0.6486	1.09717
0.6487	1.09833
0.6488	1.09981
0.6489	1.10162
0.649	1.10326
0.6491	1.10441
0.6492	1.10408
0.6493	1.10227
0.6494	1.10063
0.6495	1.09948
0.6496	1.09783
0.6497	1.09553
0.6498	1.09389
0.6499	1.09224
0.65	1.08977
0.6501	1.08813
0.6502	1.08616
0.6503	1.08336
0.6504	1.08139
0.6505	1.07908
0.6506	1.07629
0.6507	1.07366
0.6508	1.07103
0.6509	1.06757
0.651	1.06428
0.6511	1.06116
0.6512	1.05754
0.6513	1.0531
0.6514	1.05014
0.6515	1.04586
0.6516	1.04126
0.6517	1.03715
0.6518	1.03254
0.6519	1.02695
0.652	1.02267
0.6521	1.01758
0.6522	1.01182
0.6523	1.00672
0.6524	1.00162
0.6525	0.995539
0.6526	0.989619
0.6527	0.984027
0.6528	0.977284
0.6529	0.971528
0.653	0.965114
0.6531	0.957878
0.6532	0.951793
0.6533	0.94505
0.6534	0.93765
0.6535	0.930742
0.6536	0.924328
0.6537	0.916106
0.6538	0.90854
0.6539	0.901469
0.654	0.892917
0.6541	0.884858
0.6542	0.877293
0.6543	0.86907
0.6544	0.860189
0.6545	0.851638
0.6546	0.843415
0.6547	0.834205
0.6548	0.825653
0.6549	0.816608
0.655	0.806905
0.6551	0.79786
0.6552	0.788485
0.6553	0.778782
0.6554	0.768915
0.6555	0.759705
0.6556	0.749015
0.6557	0.739312
0.6558	0.729116
0.6559	0.717932
0.656	0.707736
0.6561	0.697375
0.6562	0.686027
0.6563	0.675338
0.6564	0.664648
0.6565	0.653136
0.6566	0.641952
0.6567	0.631592
0.6568	0.620408
0.6569	0.608403
0.657	0.597877
0.6571	0.586201
0.6572	0.57436
0.6573	0.563177
0.6574	0.551829
0.6575	0.539495
0.6576	0.527818
0.6577	0.516141
0.6578	0.503478
0.6579	0.491801
0.658	0.47996
0.6581	0.466804
0.6582	0.454469
0.6583	0.442464
0.6584	0.429307
0.6585	0.416808
0.6586	0.404803
0.6587	0.39181
0.6588	0.379147
0.6589	0.367142
0.659	0.35382
0.6591	0.340993
0.6592	0.329152
0.6593	0.31583
0.6594	0.302509
0.6595	0.290175
0.6596	0.277347
0.6597	0.26419
0.6598	0.251856
0.6599	0.238864
0.66	0.225542
0.6601	0.212715
0.6602	0.199558
0.6603	0.185908
0.6604	0.17308
0.6605	0.159923
0.6606	0.14578
0.6607	0.132294
0.6608	0.119466
0.6609	0.104994
0.661	0.0915084
0.6611	0.0785161
0.6612	0.0640437
0.6613	0.0505581
0.6614	0.0374014
0.6615	0.0234224
0.6616	0.00927891
0.6617	-0.00354888
0.6618	-0.0175279
0.6619	-0.0313424
0.662	-0.0448281
0.6621	-0.0589716
0.6622	-0.0729506
0.6623	-0.0859428
0.6624	-0.0995929
0.6625	-0.113243
0.6626	-0.126893
0.6627	-0.140543
0.6628	-0.154358
0.6629	-0.167514
0.663	-0.180671
0.6631	-0.19465
0.6632	-0.207314
0.6633	-0.220141
0.6634	-0.233956
0.6635	-0.246619
0.6636	-0.258789
0.6637	-0.272275
0.6638	-0.285267
0.6639	-0.297437
0.664	-0.310758
0.6641	-0.323586
0.6642	-0.335427
0.6643	-0.348584
0.6644	-0.361412
0.6645	-0.373417
0.6646	-0.385916
0.6647	-0.398908
0.6648	-0.411078
0.6649	-0.423742
0.665	-0.436569
0.6651	-0.448575
0.6652	-0.461074
0.6653	-0.474066
0.6654	-0.485249
0.6655	-0.497584
0.6656	-0.509754
0.6657	-0.521595
0.6658	-0.532942
0.6659	-0.544948
0.666	-0.555967
0.6661	-0.566985
0.6662	-0.579155
0.6663	-0.589845
0.6664	-0.600699
0.6665	-0.612047
0.6666	-0.62323
0.6667	-0.633756
0.6668	-0.645268
0.6669	-0.656122
0.667	-0.666812
0.6671	-0.677337
0.6672	-0.688685
0.6673	-0.698224
0.6674	-0.708585
