Time	Amplitude
8.792	0.942748
8.794	0.97712
8.796	0.934525
8.798	0.841112
8.8	0.695731
8.802	0.505452
8.804	0.287215
8.806	0.0520382
8.808	-0.187414
8.81	-0.412558
8.812	-0.612541
8.814	-0.772066
8.816	-0.881924
8.818	-0.938005
8.82	-0.933729
8.822	-0.870577
8.824	-0.754304
8.826	-0.588858
8.828	-0.383449
8.83	-0.157482
8.832	0.0837788
8.834	0.31583
8.836	0.53012
8.838	0.716123
8.84	0.855749
8.842	0.942583
8.844	0.97712
8.846	0.934689
8.848	0.840619
8.85	0.695402
8.852	0.504958
8.854	0.286721
8.856	0.0515449
8.858	-0.187743
8.86	-0.412558
8.862	-0.612869
8.864	-0.77223
8.866	-0.882089
8.868	-0.938169
8.87	-0.9334
8.872	-0.870412
8.874	-0.753975
8.876	-0.588529
8.878	-0.383285
8.88	-0.156825
8.882	0.0842722
8.884	0.316488
8.886	0.530778
8.888	0.716781
8.89	0.855585
8.892	0.942912
8.894	0.976955
8.896	0.93436
8.898	0.840619
8.9	0.694415
8.902	0.504465
8.904	0.286557
8.906	0.0512159
8.908	-0.187907
8.91	-0.413216
8.912	-0.613363
8.914	-0.772559
8.916	-0.881924
8.918	-0.938005
8.92	-0.933236
8.922	-0.870083
8.924	-0.753646
8.926	-0.588036
8.928	-0.382462
8.93	-0.156496
8.932	0.0846011
8.934	0.316653
8.936	0.531107
8.938	0.716946
8.94	0.855749
8.942	0.942748
8.944	0.977284
8.946	0.93436
8.948	0.840126
8.95	0.694579
8.952	0.504136
8.954	0.285734
8.956	0.0507226
8.958	-0.188401
8.96	-0.413381
8.962	-0.613527
8.964	-0.772888
8.966	-0.882253
8.968	-0.937676
8.97	-0.933565
8.972	-0.869754
8.974	-0.753646
8.976	-0.587543
8.978	-0.381969
8.98	-0.156167
8.982	0.0850945
8.984	0.317146
8.986	0.531765
8.988	0.717604
8.99	0.856242
8.992	0.943077
8.994	0.97712
8.996	0.93436
8.998	0.84029
9	0.693921
9.002	0.503642
9.004	0.285241
9.006	0.0503937
9.008	-0.18873
9.01	-0.414203
9.012	-0.613856
9.014	-0.773381
9.016	-0.882747
9.018	-0.938005
9.02	-0.933565
9.022	-0.86959
9.024	-0.753646
9.026	-0.587049
9.028	-0.38164
9.03	-0.156002
9.032	0.0855879
9.034	0.317968
9.036	0.532258
9.038	0.717275
9.04	0.856242
9.042	0.94357
9.044	0.976955
9.046	0.934032
9.048	0.840126
9.05	0.693593
9.052	0.503478
9.054	0.284583
9.056	0.0499003
9.058	-0.189388
9.06	-0.414532
9.062	-0.61435
9.064	-0.773546
9.066	-0.882747
9.068	-0.938498
9.07	-0.9334
9.072	-0.868932
9.074	-0.753153
9.076	-0.58672
9.078	-0.381311
9.08	-0.155344
9.082	0.0859168
9.084	0.317968
9.086	0.532258
9.088	0.717932
9.09	0.856407
9.092	0.94357
9.094	0.976955
9.096	0.934196
9.098	0.840454
9.1	0.693099
9.102	0.503314
9.104	0.284254
9.106	0.0497358
9.108	-0.189716
9.11	-0.415025
9.112	-0.614514
9.114	-0.77371
9.116	-0.882911
9.118	-0.938498
9.12	-0.933729
9.122	-0.868932
9.124	-0.752989
9.126	-0.586556
9.128	-0.380982
9.13	-0.15518
9.132	0.0865746
9.134	0.317968
9.136	0.532916
9.138	0.718097
9.14	0.856078
9.142	0.94357
9.144	0.97712
9.146	0.934196
9.148	0.839468
9.15	0.692606
9.152	0.503149
9.154	0.283761
9.156	0.0492424
9.158	-0.19021
9.16	-0.415354
9.162	-0.614514
9.164	-0.773875
9.166	-0.882747
9.168	-0.938169
9.17	-0.933565
9.172	-0.869097
9.174	-0.75266
9.176	-0.585734
9.178	-0.380653
9.18	-0.154687
9.182	0.087068
9.184	0.318791
9.186	0.533245
9.188	0.718097
9.19	0.856242
9.192	0.94357
9.194	0.976791
9.196	0.934032
9.198	0.839303
9.2	0.692606
9.202	0.502491
9.204	0.283268
9.206	0.0489135
9.208	-0.190374
9.21	-0.415848
9.212	-0.614678
9.214	-0.774204
9.216	-0.88324
9.218	-0.938663
9.22	-0.9334
9.222	-0.868768
9.224	-0.752495
9.226	-0.586063
9.228	-0.380324
9.23	-0.154358
9.232	0.0873969
9.234	0.318626
9.236	0.533574
9.238	0.719084
9.24	0.856736
9.242	0.94357
9.244	0.976791
9.246	0.934032
9.248	0.839303
9.25	0.692112
9.252	0.502162
9.254	0.283268
9.256	0.0484201
9.258	-0.190868
9.26	-0.415683
9.262	-0.614843
9.264	-0.774368
9.266	-0.882911
9.268	-0.938663
9.27	-0.933071
9.272	-0.868274
9.274	-0.752002
9.276	-0.585405
9.278	-0.379995
9.28	-0.153864
9.282	0.0880547
9.284	0.319448
9.286	0.533903
9.288	0.718755
9.29	0.857065
9.292	0.943899
9.294	0.976462
9.296	0.933538
9.298	0.839303
9.3	0.691619
9.302	0.502162
9.304	0.282774
9.306	0.0479268
9.308	-0.191197
9.31	-0.415848
9.312	-0.615172
9.314	-0.774862
9.316	-0.883733
9.318	-0.938827
9.32	-0.933236
9.322	-0.86811
9.324	-0.752166
9.326	-0.58524
9.328	-0.379667
9.33	-0.153371
9.332	0.0883837
9.334	0.319777
9.336	0.534396
9.338	0.719084
9.34	0.857065
9.342	0.944392
9.344	0.976298
9.346	0.934032
9.348	0.83881
9.35	0.691784
9.352	0.502162
9.354	0.282281
9.356	0.0477623
9.358	-0.191525
9.36	-0.416505
9.362	-0.615501
9.364	-0.775191
9.366	-0.88324
9.368	-0.938663
9.37	-0.9334
9.372	-0.86811
9.374	-0.752166
9.376	-0.584582
9.378	-0.379502
9.38	-0.152878
9.382	0.088877
9.384	0.320271
9.386	0.535054
9.388	0.719413
9.39	0.857229
9.392	0.943899
9.394	0.976298
9.396	0.933374
9.398	0.838316
9.4	0.69129
9.402	0.50134
9.404	0.281623
9.406	0.0472689
9.408	-0.192348
9.41	-0.416999
9.412	-0.616323
9.414	-0.775355
9.416	-0.883405
9.418	-0.938827
9.42	-0.9334
9.422	-0.86811
9.424	-0.751673
9.426	-0.584418
9.428	-0.378844
9.43	-0.152384
9.432	0.089206
9.434	0.319942
9.436	0.535054
9.438	0.72007
9.44	0.857558
9.442	0.943899
9.444	0.976298
9.446	0.933374
9.448	0.838481
9.45	0.690961
9.452	0.501176
9.454	0.281294
9.456	0.04694
9.458	-0.192677
9.46	-0.417492
9.462	-0.616488
9.464	-0.775848
9.466	-0.883569
9.468	-0.939156
9.47	-0.933071
9.472	-0.867781
9.474	-0.751837
9.476	-0.583925
9.478	-0.37868
9.48	-0.152055
9.482	0.0896993
9.484	0.3206
9.486	0.535548
9.488	0.72007
9.49	0.857558
9.492	0.944557
9.494	0.975969
9.496	0.933374
9.498	0.838152
9.5	0.690797
9.502	0.500682
9.504	0.280636
9.506	0.0467756
9.508	-0.193006
9.51	-0.417821
9.512	-0.616816
9.514	-0.776506
9.516	-0.88324
9.518	-0.939156
9.52	-0.933236
9.522	-0.867617
9.524	-0.751837
9.526	-0.58376
9.528	-0.378186
9.53	-0.151726
9.532	0.0900283
9.534	0.320764
9.536	0.535712
9.538	0.72007
9.54	0.857723
9.542	0.944392
9.544	0.975475
9.546	0.933703
9.548	0.837823
9.55	0.690632
9.552	0.500682
9.554	0.280307
9.556	0.0464466
9.558	-0.193499
9.56	-0.41815
9.562	-0.616981
9.564	-0.776342
9.566	-0.883733
9.568	-0.939321
9.57	-0.932578
9.572	-0.867452
9.574	-0.751508
9.576	-0.582938
9.578	-0.377693
9.58	-0.151397
9.582	0.0901927
9.584	0.321093
9.586	0.535876
9.588	0.720399
9.59	0.858052
9.592	0.944557
9.594	0.975804
9.596	0.933374
9.598	0.837823
9.6	0.690468
9.602	0.49986
9.604	0.279978
9.606	0.0459533
9.608	-0.193992
9.61	-0.418314
9.612	-0.617145
9.614	-0.776671
9.616	-0.883898
9.618	-0.939321
9.62	-0.932907
9.622	-0.867123
9.624	-0.751015
9.626	-0.582938
9.628	-0.377693
9.63	-0.151069
9.632	0.0908506
9.634	0.321422
9.636	0.536534
9.638	0.720893
9.64	0.85838
9.642	0.944721
9.644	0.976133
9.646	0.933209
9.648	0.83733
9.65	0.690139
9.652	0.49986
9.654	0.279814
9.656	0.0456243
9.658	-0.194157
9.66	-0.418479
9.662	-0.617803
9.664	-0.776506
9.666	-0.883733
9.668	-0.939321
9.67	-0.932578
9.672	-0.867288
9.674	-0.750686
9.676	-0.582609
9.678	-0.377857
9.68	-0.150246
9.682	0.0913439
9.684	0.321751
9.686	0.537028
9.688	0.720728
9.69	0.858545
9.692	0.944886
9.694	0.975804
9.696	0.933045
9.698	0.837001
9.7	0.68981
9.702	0.499531
9.704	0.279485
9.706	0.0452954
9.708	-0.194815
9.71	-0.418972
9.712	-0.617803
9.714	-0.776835
9.716	-0.883898
9.718	-0.939485
9.72	-0.932578
9.722	-0.867452
9.724	-0.750522
9.726	-0.581951
9.728	-0.3772
9.73	-0.150246
9.732	0.0915084
9.734	0.322244
9.736	0.537685
9.738	0.720893
9.74	0.859038
9.742	0.945379
9.744	0.97564
9.746	0.933045
9.748	0.836672
9.75	0.689646
9.752	0.499038
9.754	0.278992
9.756	0.045131
9.758	-0.195308
9.76	-0.418972
9.762	-0.618132
9.764	-0.777
9.766	-0.883898
9.768	-0.93965
9.77	-0.932742
9.772	-0.866794
9.774	-0.750193
9.776	-0.581787
9.778	-0.377035
9.78	-0.149424
9.782	0.0918373
9.784	0.322573
9.786	0.537357
9.788	0.721057
9.79	0.859203
9.792	0.94505
9.794	0.975969
9.796	0.93288
9.798	0.836343
9.8	0.689152
9.802	0.498544
9.804	0.278663
9.806	0.0444731
9.808	-0.195472
9.81	-0.419301
9.812	-0.618625
9.814	-0.777493
9.816	-0.883898
9.818	-0.939814
9.82	-0.932249
9.822	-0.867452
9.824	-0.750193
9.826	-0.581293
9.828	-0.376542
9.83	-0.149095
9.832	0.0920018
9.834	0.323067
9.836	0.53785
9.838	0.721222
9.84	0.859038
9.842	0.945215
9.844	0.975475
9.846	0.93288
9.848	0.836343
9.85	0.689317
9.852	0.498051
9.854	0.278169
9.856	0.0439798
9.858	-0.195966
9.86	-0.420123
9.862	-0.61879
9.864	-0.777328
9.866	-0.884062
9.868	-0.939814
9.87	-0.932084
9.872	-0.866794
9.874	-0.749699
9.876	-0.581293
9.878	-0.376213
9.88	-0.148766
9.882	0.0924951
9.884	0.323395
9.886	0.538343
9.888	0.721386
9.89	0.859532
9.892	0.945379
9.894	0.975475
9.896	0.932716
9.898	0.836343
9.9	0.688988
9.902	0.497558
9.904	0.278334
9.906	0.0438153
9.908	-0.196624
9.91	-0.420123
9.912	-0.61879
9.914	-0.777822
9.916	-0.884391
9.918	-0.940143
9.92	-0.93192
9.922	-0.866794
9.924	-0.749864
9.926	-0.5808
9.928	-0.37572
9.93	-0.148602
9.932	0.0929885
9.934	0.323889
9.936	0.538508
9.938	0.721386
9.94	0.859532
9.942	0.945379
9.944	0.976133
9.946	0.932716
9.948	0.835685
9.95	0.688494
9.952	0.497558
9.954	0.27784
9.956	0.0434864
9.958	-0.196624
9.96	-0.420617
9.962	-0.619612
9.964	-0.777657
9.966	-0.88472
9.968	-0.940307
9.97	-0.932249
9.972	-0.866959
9.974	-0.74937
9.976	-0.5808
9.978	-0.375555
9.98	-0.148108
9.982	0.093153
9.984	0.324218
9.986	0.538672
9.988	0.72188
9.99	0.859861
9.992	0.945379
9.994	0.975804
9.996	0.932551
9.998	0.835521
